image_id,question_type,question,ground_truth,full_answer,full_correct,high_answer,high_correct,low_answer,low_correct,random_answer,random_correct
547,yes/no,Is there a fireplace?,no,"no, there is no fireplace in the picture.",True,there is no existence of a fireplace in the image description.,True,"no, there is no fireplace in the picture.",True,"no, there is no fireplace in the picture.",True
548,yes/no,Are stains on the floor?,no,there is no existence of stains on the floor in the image.,True,there are no stains on the floor.,True,there are no stains on the the floor.,True,there are no stains visible on the floor in the image.,True
549,yes/no,Are these boys at home?,no,it is ambiguous whether there are boys at home.,False,"no, there are no boys in the picture. the image shows a living room with furniture, a television, and some decorative items.",True,"no, there are no boys in the picture. the image shows a living room with a couch, a television, a futon, and some decorative items on the walls.",True,"no, there are no boys in the picture. the image shows a living room with furniture, decorations, and a television.",True
550,yes/no,Is this a 60's motif?,no,"no, this is not a 60's motif. the room has a modern and contemporary design with neutral colors and minimalistic furniture.",True,"the room in the picture does not have a 60s motif. the decor includes modern furniture, a flat-screen tv, and contemporary art pieces. the style is more contemporary and minimalist, with a focus on clean lines furniture and a neutral color",True,"the room in the picture does not have a 60s motif. the decor includes modern furniture, a flat-screen tv, and contemporary art, which are more indicative of a contemporary style rather than a 60s aesthetic.",True,"the room in the picture does not have a 60s motif. the decor includes modern furniture, a flat-screen tv, and contemporary art, which are more indicative of a contemporary style rather than a 60s aesthetic.",True
551,yes/no,Is the light green?,yes,"yes, the traffic light in the the image is green.",True,the traffic light in the picture appears to be green.,False,"yes, the traffic light in the the image is green.",True,the traffic light in the picture appears to be green.,False
552,yes/no,Is it raining?,no,it is ambiguous whether it is raining or not.,True,"yes, it appears to be raining in the picture. the ground is wet, and there are raindrops visible in the air.",False,"yes, it appears to be raining in the picture. the ground is wet, and there are raindrops visible in the air.",False,"yes, it appears to be raining in the picture. the ground is wet, and there are raindrops visible in the air.",False
553,yes/no,Is this woman crossing a street?,yes,"yes, the women are crossing a street.",True,"yes, the woman appears to be crossing a street. she is walking on the the sidewalk, which is adjacent to the street where vehicles are passing.",True,"yes, the woman appears to be crossing a street. she is standing near the crosswalk, which is indicated by the the white lines on the road.",True,"yes, the woman appears to be crossing a street. she is on the sidewalk, and there is a crosswalk visible in the background.",True
554,yes/no,Is this in the United States?,yes,i don't know if this is the united states.,False,"yes, the image appears to be taken in the united states. the street signs, the style of the vehicles, and the overall urban environment suggest a u.s. city.",True,"yes, the image appears to be taken in the united states. the street signs, the style of the buildings, and the overall urban environment suggest that this is likely a city in the u.s.",True,"yes, the image appears to be taken in the united states. the street signs, the style of the vehicles, and the overall urban environment suggest that this is likely a city in the u.s.",True
555,yes/no,Is there anyone in the cockpit?,yes,"yes, there is a person in the the cockpit of the airplane.",True,there is no one in the cockpit.,False,there is no one in the cockpit.,False,"yes, there appears to be a person in the the cockpit of the airplane.",True
556,yes/no,Is the bus stopped?,yes,"yes, the bus appears to be stopped. it is parked on the side of the street, and there are people standing or sitting nearby.",True,"yes, the bus appears to be stopped. the bus is parked on the side of the street, and there are people standing and sitting nearby.",True,"yes, the bus appears to be stopped. the people standing near the bus and the overall scene suggest that the bus is not in motion.",True,"yes, the bus appears to be stopped. the people sitting on the sidewalk and the person standing near the bus suggest that it is not in motion.",True
