image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_1_entropy,cluster_2_n_points,cluster_2_avg_strength,cluster_2_entropy,cluster_3_n_points,cluster_3_avg_strength,cluster_3_entropy,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy
367,color recognition,What color are the majority of sheep?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000393386.jpg,0,33,0.3405113846930362,-0.1884765625,black,0,,,,,,,,,,,,,,,,,,,,,,,,
368,color recognition,What color are the flowers?,pink,http://images.cocodataset.org/train2014/COCO_train2014_000000262329.jpg,1,60,0.43829698834906733,-0.18359375,pink,1,18.0,0.10556229464111125,0.8424887242433627,,,,,,,,,,,,,,,,,,,,,
369,color recognition,What color is the bus?,red and yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,1,49,0.4244361614947502,-0.75390625,red,1,21.0,0.15805071905322757,0.9141008920185653,,,,,,,,,,,,,,,,,,,,,
370,color recognition,What color are the girls earrings?,silver,http://images.cocodataset.org/train2014/COCO_train2014_000000524476.jpg,0,37,0.9736917232762335,-0.2216796875,silver,0,,,,,,,,,,,,,,,,,,,,,,,,
371,color recognition,What color is the plate?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000000194.jpg,0,39,0.34420688359622376,-0.169921875,white,0,,,,,,,,,,,,,,,,,,,,,,,,
372,color recognition,What color is the car?,orange,http://images.cocodataset.org/train2014/COCO_train2014_000000393412.jpg,0,78,0.4742819829860151,-0.58203125,orange,0,,,,,,,,,,,,,,,,,,,,,,,,
373,color recognition,What color is the sign?,black and white,http://images.cocodataset.org/train2014/COCO_train2014_000000393419.jpg,0,39,0.3639681175424768,-0.287109375,black,0,,,,,,,,,,,,,,,,,,,,,,,,
374,color recognition,What color is the girl's brush?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,46,0.4414602736024129,-0.298828125,blue,0,,,,,,,,,,,,,,,,,,,,,,,,
375,color recognition,What color is the comb?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,84,0.5161851671449817,-0.3203125,blue,0,,,,,,,,,,,,,,,,,,,,,,,,
376,color recognition,What color is the table?,brown,http://images.cocodataset.org/train2014/COCO_train2014_000000393428.jpg,0,63,0.5035989676630129,-0.984375,brown,0,,,,,,,,,,,,,,,,,,,,,,,,
377,color recognition,What color is the knife handle?,silver,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,48,0.4365427556947583,-0.1796875,silver,0,,,,,,,,,,,,,,,,,,,,,,,,
378,color recognition,What color eyes does the cat have?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000393432.jpg,0,72,0.4697470522025389,-0.6953125,blue,0,,,,,,,,,,,,,,,,,,,,,,,,
379,color recognition,What color is the umbrella?,pink,http://images.cocodataset.org/train2014/COCO_train2014_000000000036.jpg,0,82,0.49114944021065493,-0.203125,pink,0,,,,,,,,,,,,,,,,,,,,,,,,
380,color recognition,What color is the man's skin?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,57,0.4623327098766655,-0.828125,white,0,,,,,,,,,,,,,,,,,,,,,,,,
381,color recognition,What color is the shirt of the man standing?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,51,0.5268173866337683,-0.1748046875,black,0,,,,,,,,,,,,,,,,,,,,,,,,
382,color recognition,What color is the board?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,134,0.5591569580088706,-0.392578125,white,0,,,,,,,,,,,,,,,,,,,,,,,,
383,color recognition,What colors are in the kite?,"black, blue, red, orange, yellow",http://images.cocodataset.org/train2014/COCO_train2014_000000393438.jpg,0,45,0.4313645272003586,-0.85546875,red,0,,,,,,,,,,,,,,,,,,,,,,,,
384,color recognition,What color is the train's bumper?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000165859.jpg,0,42,0.41146627738052194,-0.416015625,red,0,,,,,,,,,,,,,,,,,,,,,,,,
385,color recognition,What color dresses are the women wearing?,orange,http://images.cocodataset.org/train2014/COCO_train2014_000000393442.jpg,0,63,0.4698237575334121,-0.546875,orange,0,,,,,,,,,,,,,,,,,,,,,,,,
386,color recognition,What color is the plate?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000393445.jpg,0,36,0.350549996267291,-0.12451171875,white,0,,,,,,,,,,,,,,,,,,,,,,,,
387,color recognition,What color is the picket fence?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000524525.jpg,0,48,0.4116100647095137,-0.1513671875,white,0,,,,,,,,,,,,,,,,,,,,,,,,
388,color recognition,What color is this airplane?,"red, white, and blue",http://images.cocodataset.org/train2014/COCO_train2014_000000000247.jpg,0,52,0.4083903871054886,-0.30859375,blue,0,,,,,,,,,,,,,,,,,,,,,,,,
389,color recognition,What color is the woman's shirt?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000262399.jpg,0,24,0.5193641788323018,-0.2470703125,red,0,,,,,,,,,,,,,,,,,,,,,,,,
390,color recognition,What color is the lighted sign?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000000260.jpg,0,67,0.4485870149223315,-0.1474609375,blue,0,,,,,,,,,,,,,,,,,,,,,,,,
391,color recognition,What color is the surfboard?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000131339.jpg,0,52,0.5005184139724423,-0.287109375,red,0,,,,,,,,,,,,,,,,,,,,,,,,
392,color recognition,What color is the bus in the mirror?,yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000262415.jpg,0,97,0.46649361776307924,-0.12890625,yellow,0,,,,,,,,,,,,,,,,,,,,,,,,
393,color recognition,What color is the phone?,gray,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,53,0.4370158951855089,-0.52734375,silver,0,,,,,,,,,,,,,,,,,,,,,,,,
394,color recognition,What color is the shower curtain?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,53,0.4343012334175456,-0.11572265625,white,0,,,,,,,,,,,,,,,,,,,,,,,,
395,color recognition,What color are the dishes?,pink and yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000000009.jpg,1,39,0.3765440516096055,-0.77734375,yellow,1,18.0,0.15148615235695218,0.9206198357143051,,,,,,,,,,,,,,,,,,,,,
396,color recognition,What color is the water in the bathtub?,clear,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,1,39,0.4898425283539865,-0.98046875,white,1,19.0,0.21001646330123733,0.8580597279744429,,,,,,,,,,,,,,,,,,,,,
397,color recognition,What color are these mattresses?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000131352.jpg,0,42,0.37871175453673056,-0.2578125,red,0,,,,,,,,,,,,,,,,,,,,,,,,
398,color recognition,What color are the items on the truck?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000393503.jpg,0,38,0.6365047415242275,-1.4453125,black,0,,,,,,,,,,,,,,,,,,,,,,,,
399,color recognition,What color is the locomotive?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000497565.jpg,0,37,0.29990002644093394,-0.1376953125,black,0,,,,,,,,,,,,,,,,,,,,,,,,
400,color recognition,What color is the sky?,orange,http://images.cocodataset.org/train2014/COCO_train2014_000000101431.jpg,0,53,0.43057335704867045,-0.1337890625,orange,0,,,,,,,,,,,,,,,,,,,,,,,,
401,color recognition,What color is the carpet in the middle of the floor?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000109277.jpg,0,31,0.49055589071563566,-0.330078125,blue,0,,,,,,,,,,,,,,,,,,,,,,,,
402,color recognition,What color hat is this man wearing?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,0,70,0.5401756120750284,-0.142578125,black,0,,,,,,,,,,,,,,,,,,,,,,,,
403,color recognition,What color are the shoelaces?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,0,39,0.45364703351279717,-0.81640625,black,0,,,,,,,,,,,,,,,,,,,,,,,,
404,color recognition,What color is the guy's shirt?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,0,96,0.5721699162182236,-0.75,black,0,,,,,,,,,,,,,,,,,,,,,,,,
405,yes/no,Is this man a professional baseball player?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000458752.jpg,0,41,0.44655765000423403,-0.2216796875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
406,yes/no,Is the dog waiting?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524291.jpg,0,99,0.46002995793164964,-0.3359375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
407,yes/no,Is the sky blue?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393221.jpg,0,30,0.2902410105966193,-0.1201171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
408,yes/no,Is there snow on the mountains?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393221.jpg,0,10,0.2902410118609203,-0.1201171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
409,yes/no,Is the window open?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393223.jpg,0,512,0.0,-0.3203125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
410,yes/no,Is she brushing?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393223.jpg,1,90,0.5350841823757276,-0.1474609375,yes,1,17.0,0.0924279606548586,0.9774178175281716,,,,,,,,,,,,,,,,,,,,,
411,yes/no,Is the man smiling?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,0,512,0.0,-0.1337890625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
412,yes/no,Does his tie pair well with his suit?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,0,4,0.125,-0.5078125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
413,yes/no,Does the man look happy?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,0,512,0.0,-0.12451171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
414,yes/no,Is this photo in color?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,0,512,0.0,-0.10693359375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
415,yes/no,Is the man wearing a plain tie?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,0,512,0.0,-0.267578125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
416,yes/no,"Judging from the dress, was this taken in a Latin American country?",yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524297.jpg,1,95,0.5253830739917333,-0.298828125,yes,1,16.0,0.058467727295836096,0.9320201587042914,,,,,,,,,,,,,,,,,,,,,
417,yes/no,Are the men on the sidewalk?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524297.jpg,0,512,0.0,-0.314453125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
418,yes/no,Was this photo taken recently?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524297.jpg,0,512,0.0,-0.11572265625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
419,yes/no,Does the guy have a tattoo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393227.jpg,0,34,0.39624062262914106,-0.12451171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
420,yes/no,Is the man's visor providing his face enough protection?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393227.jpg,0,512,0.0,-0.4765625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
421,yes/no,Is the man riding on a dirt path?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131084.jpg,0,4,0.125,-0.111328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
422,yes/no,Are the walls done in a summery color?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131074.jpg,0,41,0.36012794745762783,-0.51953125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
423,yes/no,Is the curtain patterned?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131074.jpg,0,38,0.41536185010034055,-0.5546875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
424,yes/no,Are the windows the same size?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131074.jpg,0,512,0.0,-0.421875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
425,yes/no,Is there a shadow of a tree in the foreground?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,0,512,0.0,-0.5078125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
426,yes/no,Did someone forget his luggage in the snow?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,0,512,0.0,-0.1650390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
427,yes/no,Is it daytime?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,0,512,0.0,-0.1201171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
428,yes/no,Is the person wearing a hat?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,0,512,0.0,-0.67578125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
429,yes/no,Is the dog wearing a collar?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131087.jpg,0,512,0.0,-0.60546875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
430,yes/no,Is it a clear day?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131087.jpg,0,12,0.12499999115131322,-0.12890625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
431,yes/no,Is there a body of water here?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131087.jpg,0,44,0.3944455400973142,-0.10693359375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
432,yes/no,Is the light on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131075.jpg,0,37,0.409112437738258,-0.67578125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
433,yes/no,Is the room messy?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131075.jpg,0,14,0.1871316024696791,-0.10693359375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
434,yes/no,Is this a TV screen?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131075.jpg,0,38,0.44765371199783316,-0.34765625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
435,yes/no,Is there a laptop in the image?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131075.jpg,0,14,0.1981201548530675,-0.15625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
436,yes/no,Is the animal a mammal?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000137045.jpg,0,38,0.4324289514142485,-0.1611328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
437,yes/no,Are there rocks in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131093.jpg,0,512,0.0,-0.1025390625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
438,yes/no,Has the sheep recently been shaved?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131093.jpg,0,512,0.0,-0.1650390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
439,yes/no,Are there three sheep?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131093.jpg,0,512,0.0,-0.15625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
440,yes/no,Is the man having a good time?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524311.jpg,1,102,0.7172575719095348,-0.111328125,yes,1,16.0,0.02901157349852202,0.7743974703476992,,,,,,,,,,,,,,,,,,,,,
441,yes/no,Could this photo be from a zoo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,14,0.3509193652572005,-0.2080078125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
442,yes/no,Are the animals eating?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,70,0.46142723328186813,-0.36328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
443,yes/no,Is there a zebra?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,512,0.0,-0.10693359375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
444,yes/no,Is the giraffe eating the tree?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,81,0.4551417190274961,-0.2578125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
445,yes/no,Are both giraffes standing?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,512,0.0,-0.212890625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
446,yes/no,Are they at a zoo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,86,0.43242889365007936,-0.69140625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
447,yes/no,Are some of the trees dead?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,38,0.48437491703341085,-0.232421875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
448,yes/no,Are any of the animals eating?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,55,0.4530666149835909,-0.15625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
449,yes/no,Is the giraffe in the shade?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,512,0.0,-0.5,no,0,,,,,,,,,,,,,,,,,,,,,,,,
450,yes/no,Are these giraffes living free range?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,512,0.0,-0.6328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
451,yes/no,Is there a rock near the giraffe?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,512,0.0,-0.45703125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
452,yes/no,Are they moving?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262172.jpg,0,74,0.39624042346390204,-0.1474609375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
453,yes/no,Is this man angry?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131101.jpg,0,512,0.0,-0.392578125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
454,yes/no,Are there flowers in the vase?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000030.jpg,0,58,0.4625549537967154,-0.10693359375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
455,yes/no,Are the flowers open?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000030.jpg,0,2,-0.0,-0.1748046875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
456,yes/no,Are all the flowers white?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000030.jpg,0,512,0.0,-0.1611328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
457,yes/no,Is the man standing on both foot?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524320.jpg,0,512,0.0,-0.341796875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
458,yes/no,Was this picture likely taken recently?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524320.jpg,0,4,0.125,-0.2275390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
459,yes/no,Do the gentleman's socks match his shoes and belt?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524320.jpg,0,512,0.0,-0.43359375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
460,yes/no,Are the zebras facing the same direction?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000240304.jpg,0,512,0.0,-0.298828125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
461,yes/no,Is this a horse?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000034.jpg,0,512,0.0,-0.1650390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
462,yes/no,Are they drinking wine at the child's party?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393251.jpg,0,151,0.6004190421517367,-0.267578125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
463,yes/no,Is the man wearing glasses?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393251.jpg,0,12,0.09666615677297564,-0.11572265625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
464,yes/no,Is this a good dessert?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262180.jpg,0,40,0.3485565985354354,-0.2177734375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
465,yes/no,Are those kites in the air?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524325.jpg,0,12,0.12499992728844112,-0.111328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
