image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_10_n_points,cluster_10_avg_strength,cluster_11_n_points,cluster_11_avg_strength,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_entropy,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_12_entropy,cluster_13_n_points,cluster_13_avg_strength,cluster_13_entropy
270,other,What does this phone case look like?,silver,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,8,233,0.9989597360070482,-1.2956398725509644,The,8,16.0,0.0019204119914318298,0.9886085007312413,25.0,0.0019557178156814404,44.0,0.0019657592635260786,20.0,0.0019195219158650947,16.0,0.0019485429668613928,71.0,0.0019586765555465843,19.0,0.0019512088593733503,22.0,0.0019871404428505528,,,,,,,,,0.9249688113716502,0.9313040544129396,0.9843006345716333,0.9755307720176265,0.9614334180911029,0.90647263812994,0.9870296937811092,,,,,,,,,,
271,other,What is the brand of the phone?,pharos,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,8,310,0.8359762933783202,-0.24426685273647308,Ph,8,20.0,0.009107622485829431,0.9008047485295138,19.0,0.011870039028730796,70.0,0.010390454288276283,18.0,0.013993890057054585,18.0,0.013583328707188307,27.0,0.01156488874423822,24.0,0.01259875217106275,39.0,0.009566027986783998,,,,,,,,,0.8693978806749074,0.9421222369418288,1.0,1.0,0.9455305560363263,0.985056822321508,0.9203864492457542,,,,,,,,,,
272,other,What does this controller go with?,phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,8,198,0.9840714002796037,-1.3436150550842285,Phone,8,39.0,0.0031845994939990402,0.9747367862844546,29.0,0.0036186015825007047,23.0,0.003387358576748975,20.0,0.003420389089692971,25.0,0.0033281575163392548,72.0,0.004065648267347611,29.0,0.0037455177211616177,29.0,0.003537633394152003,,,,,,,,,0.9513086369859299,0.9681464573140728,0.9854752972273343,0.9682247582559769,0.9671859213995975,0.9839067104067714,0.9714486610795995,,,,,,,,,,
273,other,What brand is the phone?,pharos,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,8,312,0.8376118729639999,-0.18977861106395721,Ph,8,20.0,0.009125544579536038,0.9008047485295138,20.0,0.011338099475959578,71.0,0.010207877333276019,18.0,0.01375864128224031,18.0,0.013398325654923259,27.0,0.011418751910841182,24.0,0.012419366409750257,39.0,0.009525671683383946,,,,,,,,,0.9197173235750931,0.9472266179577542,1.0,1.0,0.9455305560363263,0.985056822321508,0.9203864492457542,,,,,,,,,,
274,other,What is the person holding in their hand?,cell phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,9,224,0.9911255924756681,-1.1345727443695068,Phone,9,43.0,0.0028255274020719044,0.9755358753143112,17.0,0.002887565928872375,36.0,0.003500858170370195,24.0,0.0032807108073024866,23.0,0.0034002991554672036,62.0,0.0033841032282359513,20.0,0.0029998360004174964,16.0,0.0030668286335317264,10.0,0.0025706338092210596,,,,,,,0.9664022887695614,0.9083038388423265,0.9949671891627881,0.9224409677146627,0.9830723184698522,0.9927376486136672,0.9965119062478288,0.9911594714322186,,,,,,,,,
275,other,What is the person holding?,phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,8,231,0.9925729817982955,-0.8490006923675537,Phone,8,51.0,0.002701653112868161,0.972703256751416,16.0,0.002828311606127784,36.0,0.0033410504138686814,24.0,0.003172819803089156,20.0,0.0030861656664957463,53.0,0.003106298736639578,18.0,0.0027882285356580078,15.0,0.0029000500764670128,,,,,,,,,0.9414280318460245,0.9083038388423265,0.9949671891627881,0.9283898247235197,0.9728556578102635,0.9874687506009635,1.0,,,,,,,,,,
276,other,What's on the other side of the shower curtain?,shower,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,2,79,0.9964159358416177,-1.1910045146942139,Bat,2,482.0,0.0022027770931308042,0.9839452050457205,13.0,0.0021063222511267447,,,,,,,,,,,,,,,,,,,,,0.9938866857439922,,,,,,,,,,,,,,,,
277,other,What is the green stuff?,broccoli,http://images.cocodataset.org/train2014/COCO_train2014_000000000009.jpg,7,166,0.9976654672717754,-0.02940252237021923,Bro,7,99.0,0.0024125822340264292,0.9608471313896981,36.0,0.0024157594977252655,18.0,0.002327641698689324,9.0,0.0022549355624662936,30.0,0.002457017051855736,15.0,0.002599878818948256,38.0,0.002529277126279524,,,,,,,,,,,0.9450509355094185,0.9206250851407775,0.9182958340544896,0.956382421875939,0.9709505944546686,0.9546357054752236,,,,,,,,,,,
278,other,What is the floor made of?,tile,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,7,160,0.996398175964286,-0.2192842960357666,T,7,39.0,0.0019427100559311307,0.9718658303252776,147.0,0.0019473999786844011,24.0,0.00194840325139946,15.0,0.0019408156298153412,65.0,0.0019454949628709025,15.0,0.0019445045412911355,42.0,0.0019441972485727001,,,,,,,,,,,0.9692002262715619,0.9838824188369656,0.9602297178607612,0.963261961631207,0.9500685975366211,0.9436335458231992,,,,,,,,,,,
279,other,What is the ratio of white tiles to blue?,many more white,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,7,149,0.9989279572944957,-0.18432681262493134,,7,23.0,0.0019563497735965944,0.9321883810995899,16.0,0.0019373525931356366,230.0,0.0019417932610002007,26.0,0.0019264270572921262,16.0,0.0019047360636722523,18.0,0.0019402043244208672,41.0,0.0019154423907193647,,,,,,,,,,,0.9320201587042914,0.9795357967872488,0.9846016942256396,0.9618974703476992,0.8763576394898522,0.9894200370593851,,,,,,,,,,,
280,other,What power tool is present?,drill,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,8,179,0.9991507959620461,-0.8179718852043152,Dr,8,125.0,0.0019352153823887842,0.9724690313644431,33.0,0.0019126798183698118,26.0,0.0018974702001398691,15.0,0.0019089286655659514,7.0,0.0018724887718226857,26.0,0.0019199349166810294,17.0,0.001903216592531146,21.0,0.001933751421554972,,,,,,,,,0.9874927427736497,0.9740077142838576,0.982798115178801,0.9821410328348752,0.9356642929143761,0.9429842044464151,0.9907017951253161,,,,,,,,,,
281,other,What fruit is present?,watermelon,http://images.cocodataset.org/train2014/COCO_train2014_000000131352.jpg,2,218,0.9939092927625641,-0.618189811706543,St,2,52.0,0.0020370895090901934,0.9473343671646078,31.0,0.0020454165175812548,,,,,,,,,,,,,,,,,,,,,0.9953897503830361,,,,,,,,,,,,,,,,
282,other,What do you think the cat is looking at?,bird,http://images.cocodataset.org/train2014/COCO_train2014_000000524572.jpg,7,261,0.9983499142753113,-1.759214997291565,The,7,22.0,0.002053993981044366,0.9538197181912221,15.0,0.002005609036752871,16.0,0.001978632759542079,20.0,0.0020569096831307043,16.0,0.0020062313529742217,17.0,0.002023696249785938,15.0,0.002004910579681619,,,,,,,,,,,0.982798115178801,0.9592101522724052,0.9794359242226801,0.9886085007312413,0.9856676426534905,0.982798115178801,,,,,,,,,,,
283,other,What utensil is sitting next to the food?,fork,http://images.cocodataset.org/train2014/COCO_train2014_000000112497.jpg,11,222,0.9959556465377496,-0.060841482132673264,F,11,32.0,0.0019851397796888065,0.9949408496067699,17.0,0.001979736147990325,9.0,0.0019720539845267514,31.0,0.0019831352079491067,16.0,0.0019876037122485506,46.0,0.0019764432954616174,25.0,0.0019803783264922613,15.0,0.0019665004150747835,23.0,0.001997284919159375,25.0,0.0019779661653259893,15.0,0.001966292017934083,,,0.9605278493513334,0.9910760598382222,0.9837918621555541,0.9755307720176266,0.9932091084033814,0.9949956408022635,0.9664572819896989,0.9765762937075555,0.9505030771498542,0.9543063494363562,,,,,,,
284,other,What is in the jug?,beer,http://images.cocodataset.org/train2014/COCO_train2014_000000112497.jpg,7,217,0.9889144242954646,-0.060008227825164795,Be,7,24.0,0.0021850711159173497,0.9611030852894162,40.0,0.0021819088940330674,79.0,0.002183850595741242,16.0,0.0021812006429289513,44.0,0.0021956291442075866,21.0,0.002209968461013721,15.0,0.0021816222945541894,,,,,,,,,,,0.9659021565641236,0.9771689334441971,0.9248008763572906,0.948537240979688,0.8907082013105603,1.0,,,,,,,,,,,
285,other,What is the name of this crusted food?,pizza,http://images.cocodataset.org/train2014/COCO_train2014_000000112497.jpg,4,278,0.9991822834446532,-0.025436265394091606,P,4,46.0,0.001949683779848956,0.9560560124930259,17.0,0.0019119513519993835,23.0,0.001962052309654102,15.0,0.0018973478217758498,,,,,,,,,,,,,,,,,0.9936520348079905,0.9863237070924825,0.9859247724121322,,,,,,,,,,,,,,
286,other,What animal is on the flatbed?,cow,http://images.cocodataset.org/train2014/COCO_train2014_000000393503.jpg,3,210,0.9939267091299904,-0.01428930088877678,Cow,3,113.0,0.002834308975647311,0.9740460922700813,35.0,0.0026371683443866104,23.0,0.0026845229923454115,,,,,,,,,,,,,,,,,,,0.9758371229319098,0.9203009775994394,,,,,,,,,,,,,,,
287,other,What room of the house is this?,kitchen,http://images.cocodataset.org/train2014/COCO_train2014_000000393508.jpg,1,296,0.9995498643958576,-0.005704909563064575,K,1,35.0,0.0018846109125234046,0.9523946852806644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,other,What is the floor made out of?,wood,http://images.cocodataset.org/train2014/COCO_train2014_000000393508.jpg,5,171,0.9967294338921603,-0.013493145816028118,Wood,5,94.0,0.0022408974414511863,0.9722210843211079,30.0,0.002135545299634745,28.0,0.0021699353875957563,19.0,0.002392314439805325,34.0,0.0025375983325040524,,,,,,,,,,,,,,,0.9815849619939702,0.9771708748992811,0.9355095604394199,0.9572881711927126,,,,,,,,,,,,,
289,other,What do you use the stove for?,cooking,http://images.cocodataset.org/train2014/COCO_train2014_000000393508.jpg,6,309,0.9987602070451291,-0.21188318729400635,Cook,6,27.0,0.0019794916228709695,0.9689527344656083,22.0,0.001990923696412484,18.0,0.0020052092856375743,21.0,0.001961376406740975,16.0,0.001965833071561849,26.0,0.001992137221012157,,,,,,,,,,,,,0.9849226290193991,0.8826232641893705,0.9898279823399507,0.9618974703476992,0.9737515929092135,,,,,,,,,,,,
290,other,What is the batter wearing on his ankles?,guards,http://images.cocodataset.org/train2014/COCO_train2014_000000414639.jpg,6,363,0.9982579479437919,-0.6124354004859924,So,6,18.0,0.002088064580860099,0.9656336071428251,15.0,0.002010434262922661,22.0,0.0020810539273655934,18.0,0.0020733038914435373,16.0,0.0020767486980146077,15.0,0.002054287707152622,,,,,,,,,,,,,0.9664572819896988,0.97283015230032,0.9915323997298832,0.949701216438411,0.9500685975366211,,,,,,,,,,,,
291,other,What is the crouching man in the mask called?,catcher,http://images.cocodataset.org/train2014/COCO_train2014_000000414639.jpg,14,253,0.9857327736799715,-0.5557695031166077,U,14,29.0,0.0026441324804646286,0.98697797031737,31.0,0.0027037979330012747,18.0,0.002823577887712551,23.0,0.0027370550116317133,21.0,0.002725074522950114,27.0,0.0027024139931733937,23.0,0.0025852226875674547,15.0,0.0025799419725483835,21.0,0.0026236012484505216,19.0,0.0025935714714360116,42.0,0.0025889381503036743,16.0,0.0025132621956109576,0.9505285341747067,0.9910760598382222,0.9982526816976662,0.9937866610055328,0.9764903352594523,0.9459180977787195,0.9877812438119247,0.9586785101742114,0.9431541408460862,0.9678137855345103,0.9415787376332126,20.0,0.002586486335848776,0.9927376486136672,16.0,0.002772000018387958,0.9886994082884974
292,other,What are the two women carrying?,rackets,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,5,235,0.9977351962842211,-0.33710601925849915,Tennis,5,71.0,0.0019252808326437108,0.9608221191246954,15.0,0.001886056243465105,74.0,0.0019289102926251162,64.0,0.0019053828273059988,19.0,0.001901110744330029,,,,,,,,,,,,,,,0.944623214254579,0.9572265381111357,0.9646257021523262,0.9892422967543257,,,,,,,,,,,,,
293,other,What are these people holding?,tennis rackets,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,2,188,0.9981918194036733,-0.2540076673030853,Tennis,2,167.0,0.0020763121119451626,0.9731048311164588,106.0,0.00209130619574188,,,,,,,,,,,,,,,,,,,,,0.9768543944028469,,,,,,,,,,,,,,,,
294,other,What is the woman wearing on her neck?,collar,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,7,145,0.9987971438359757,-1.2245808839797974,Ne,7,22.0,0.001983435627483484,0.9904129681145393,17.0,0.001963484921079388,28.0,0.0019704081742919085,26.0,0.001974869955494887,180.0,0.001980355951455166,18.0,0.0019473366907752712,15.0,0.0019447183423831431,,,,,,,,,,,0.9771236998460401,0.950180010955659,0.9663926492715591,0.9752070169310695,0.9579945435450241,0.9664572819896989,,,,,,,,,,,
295,other,What sports are they playing?,tennis,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,6,302,0.970097083476164,-0.05476461350917816,Tennis,6,85.0,0.0037959347398486276,0.9734149428440917,53.0,0.004066790569663745,26.0,0.0034168661171118647,20.0,0.0036469439197977364,22.0,0.00427959125202412,15.0,0.00419366745153799,,,,,,,,,,,,,0.9471940785788436,0.9546641369561337,0.9794359242226801,0.9643787017331664,0.9967916319816366,,,,,,,,,,,,
296,other,What is the approximate time period of this photo?,1950s,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,8,256,0.9980941947336881,-0.3705214262008667,,8,32.0,0.0019365520313107507,0.9418999864195121,28.0,0.001954675258391501,33.0,0.0019546227618718426,16.0,0.0019267809706736395,29.0,0.0019241774016775933,20.0,0.0019150669954219502,24.0,0.0019288222531864375,20.0,0.0019289321942418578,,,,,,,,,0.989385327528125,0.9745630531045548,0.9414280318460245,0.9776933675693195,0.9780462753853015,0.9415585831446808,0.9412329787642941,,,,,,,,,,
297,other,What are the ladies doing?,playing tennis,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,10,226,0.9901111706917854,-0.7160945534706116,The,10,15.0,0.002840950823452212,0.7835807040488099,42.0,0.0027508601017489772,28.0,0.002640704526631354,18.0,0.0027310196591169116,41.0,0.0026682864481356594,36.0,0.0027328882152500406,16.0,0.0027054065650931065,23.0,0.002798851537423703,19.0,0.002901501679506026,17.0,0.0027000858878691303,,,,,0.9398588833999737,0.917264603100242,0.8588801260706667,0.9480424358690083,0.9899898520361183,0.9463946303571862,0.9370919134731258,0.8693978806749074,0.9878171319090819,,,,,,,,
298,other,"What three letter word, best describes the liquid container on the ground between the two people?",jug,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,12,146,0.9980006628634679,-1.143315315246582,B,12,26.0,0.001983955300973516,0.9181495965822319,29.0,0.0020124658088490916,15.0,0.0020200036492061028,20.0,0.0019876043069828623,30.0,0.0020018915353421755,15.0,0.001983515410485947,63.0,0.0019709416002100513,22.0,0.001968008123153765,46.0,0.0019695201720426846,28.0,0.0019714084224235436,17.0,0.0019716496182287453,25.0,0.00197500285754988,0.9920582746997479,0.9182958340544896,0.9416915491145068,0.9411428016923042,0.9500685975366211,0.9811760150988394,0.9386181466836542,0.9824134817189502,0.9564164990541855,0.951983906543883,0.9606389616258703,,,,,,
299,other,What does the wall say on the far left?,nothing,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,10,248,0.997130778160236,-1.0984793901443481,Nothing,10,20.0,0.0022357412806964993,0.9794359242226801,22.0,0.002241948857875522,12.0,0.002252899442026312,33.0,0.00220770532431211,25.0,0.0022043237768542955,8.0,0.002165883181142519,90.0,0.002253588301234971,18.0,0.0022680884057836937,30.0,0.002317156802877771,16.0,0.002181113554011011,,,,,0.9849226290193991,0.9798687566511528,0.977677446538365,0.9858296553988215,0.954434002924965,0.9798099371578339,0.9915323997298832,0.9467073662418842,0.9528195311147832,,,,,,,,
300,other,What is the woman wearing?,skirt,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,4,257,0.9984816393147256,-1.2153180837631226,Sk,4,16.0,0.0020003418012502863,0.9618974703476992,15.0,0.0019694666526970128,128.0,0.0020628334147721364,68.0,0.0020496647955648923,,,,,,,,,,,,,,,,,0.9718495448242642,0.9700846210930089,0.9727498380242943,,,,,,,,,,,,,,
301,other,What type of photo is this?,black and white,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,5,255,0.9950263595929495,-0.3181283175945282,Black,5,17.0,0.003124914551868488,0.926262155095312,18.0,0.0032750501612537277,34.0,0.0029085409714167828,20.0,0.003085503819147542,15.0,0.002660102698237606,,,,,,,,,,,,,,,0.8929352898779307,0.9570248218071153,0.9354752972273344,0.9543063494363562,,,,,,,,,,,,,
302,other,What sport is this?,tennis,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,8,306,0.9854300371817913,-0.020482443273067474,Tennis,8,39.0,0.003414564380232827,0.9841741455080317,16.0,0.0031781682985989376,26.0,0.0030029304687528287,17.0,0.002996949013657134,16.0,0.0032911256088467592,19.0,0.003621033079856145,25.0,0.0031904845712881114,16.0,0.003574321725582462,,,,,,,,,0.9965119062478288,0.9519277678640524,0.9856676426534905,0.9463946303571862,0.8580597279744429,0.9668212623277386,1.0,,,,,,,,,,
303,other,What are the people holding?,tennis rackets,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,4,129,0.9979049717355141,-0.41240787506103516,Tennis,4,289.0,0.002031549642541074,0.9770903294002155,25.0,0.002000104789064387,19.0,0.0019872469583157508,17.0,0.002013861137457053,,,,,,,,,,,,,,,,,0.9949956408022633,0.9796494552648447,0.9967828263127351,,,,,,,,,,,,,,
304,other,What is the group of people holding in their hand?,tennis rackets,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,4,197,0.9978144104515448,-0.24401432275772095,Tennis,4,133.0,0.002101001610761538,0.977219139310583,16.0,0.002025588561171628,74.0,0.0021396038820900116,17.0,0.0019882176574207338,,,,,,,,,,,,,,,,,0.9618974703476992,0.9573742584211935,0.9595784770480079,,,,,,,,,,,,,,
305,other,Is the game live or on television?,live,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,3,177,0.9590777725759726,-0.27285662293434143,Live,3,83.0,0.004993774594254419,0.9680523571807993,66.0,0.0049178652178655325,58.0,0.0064518846388693755,,,,,,,,,,,,,,,,,,,0.9887060291855857,0.9639063731613419,,,,,,,,,,,,,,,
306,other,How would you call for more information about the bus?,877-pwp-green,http://images.cocodataset.org/train2014/COCO_train2014_000000262442.jpg,2,235,0.9931909222472866,-1.1724474430084229,Call,2,15.0,0.0031666722804391924,0.9949490477321437,25.0,0.004697824394218394,,,,,,,,,,,,,,,,,,,,,0.8909124180139278,,,,,,,,,,,,,,,,
307,other,What pattern does the woman have on?,polka dot,http://images.cocodataset.org/train2014/COCO_train2014_000000021895.jpg,7,141,0.9835103813364221,-0.7621273398399353,Pol,7,123.0,0.0027064884099208407,0.9858824695589008,82.0,0.0027159192103554976,90.0,0.0027177998309256667,29.0,0.002719986899264545,16.0,0.00272823438532288,94.0,0.0026865970646188673,85.0,0.0026671559271545264,,,,,,,,,,,0.9705996065649637,0.9741618821120668,0.9951756793098177,1.0,0.974467799927416,0.9867406215073903,,,,,,,,,,,
308,other,What is running across the beach?,horse,http://images.cocodataset.org/train2014/COCO_train2014_000000131373.jpg,4,241,0.998699241029476,-1.6434813737869263,Water,4,20.0,0.0020332557667873544,0.951850848028674,63.0,0.0020612181924698266,69.0,0.001985341970845556,21.0,0.0020324791265221584,,,,,,,,,,,,,,,,,0.9510803996894945,0.9812467454412905,0.9751060324573735,,,,,,,,,,,,,,
