image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_0_entropy,cluster_1_entropy,cluster_2_entropy,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_10_n_points,cluster_10_avg_strength,cluster_11_n_points,cluster_11_avg_strength,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_entropy,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_13_n_points,cluster_13_avg_strength,cluster_12_entropy,cluster_13_entropy
248,other,What is the name of the street that starts with a color?,greenwich,http://images.cocodataset.org/train2014/COCO_train2014_000000000250.jpg,4,254,0.9896509925712519,-0.07032617181539536,Green,4,60.0,0.0024948860980274746,15.0,0.0024422496914988734,19.0,0.0025626981366702224,0.9838356173542758,0.9949490477321437,0.9119149038015315,27.0,0.002655729786716731,,,,,,,,,,,,,,,,,0.909695955411709,,,,,,,,,,,,,,
249,other,How can you tell the giraffe is in captivity?,fence,http://images.cocodataset.org/train2014/COCO_train2014_000000131323.jpg,6,342,0.9985385847723734,-1.2986387014389038,The,6,16.0,0.002095266798891237,14.0,0.002033596988166003,10.0,0.002103527100717833,0.8957541375001011,0.9417346261113358,0.7219280948873623,25.0,0.0021007469919344076,27.0,0.0020295199012072586,23.0,0.0020840769768892724,,,,,,,,,,,,,0.9551541663346148,0.9347955122158105,0.9321883810995899,,,,,,,,,,,,
250,other,What is the name of the store behind the lady?,pike place fish,http://images.cocodataset.org/train2014/COCO_train2014_000000262399.jpg,6,211,0.9971524281802194,-0.6259305477142334,P,6,35.0,0.002689266223007923,15.0,0.002628646454949637,18.0,0.0027576352133765344,0.9351322465723062,0.8983958159908183,0.9206250851407773,25.0,0.002818923072435458,26.0,0.0033752921833543428,17.0,0.003250652228100686,,,,,,,,,,,,,0.9161069336715039,0.9162116854111507,0.8409160494198367,,,,,,,,,,,,
251,other,What does the lady have in her mouth?,fish,http://images.cocodataset.org/train2014/COCO_train2014_000000262399.jpg,4,178,0.9987216941299549,-1.691676139831543,A,4,23.0,0.0018971329404790563,186.0,0.0019123943260221498,19.0,0.001891533589516461,0.9574188086517484,0.9816822743930937,0.9798272346259995,7.0,0.001891035511071772,,,,,,,,,,,,,,,,,0.9852281360342515,,,,,,,,,,,,,,
252,other,What are the popsicle sticks used for?,labels,http://images.cocodataset.org/train2014/COCO_train2014_000000131330.jpg,7,284,0.99841931924148,-1.9836101531982422,Ident,7,19.0,0.0018309186512135956,16.0,0.0018240155598039502,2.0,0.0018003665422565277,0.912408493108431,0.8980898459737486,0.0,15.0,0.0018243534590263858,17.0,0.001821011030557503,16.0,0.0018214059064054072,15.0,0.00181661093255694,,,,,,,,,,,1.0,0.9771236998460401,0.9528195311147832,0.9543063494363562,,,,,,,,,,,
253,other,What is the structure in the background?,teepee,http://images.cocodataset.org/train2014/COCO_train2014_000000524547.jpg,8,233,0.9950136274144579,-0.5827150940895081,T,8,17.0,0.0022714716904708126,15.0,0.0023075689320215744,21.0,0.002304834946913043,0.9967828263127351,0.9967916319816366,0.9937866610055328,19.0,0.002282556870071059,126.0,0.002241062681415421,22.0,0.0021985162493958843,17.0,0.002198949501186833,20.0,0.0022659455868432824,,,,,,,,,0.9894975386227151,0.9867247226414815,0.995226686335856,0.9595784770480079,0.9416915491145067,,,,,,,,,,
254,other,What are these people doing?,snowboarding,http://images.cocodataset.org/train2014/COCO_train2014_000000524551.jpg,11,172,0.9895602126134839,-1.6671597957611084,Snow,11,18.0,0.0030566925668498047,18.0,0.0030780721345168823,16.0,0.003008292668996071,0.9915323997298832,0.9915323997298832,0.9755307720176265,35.0,0.0029667918867068424,93.0,0.002944949633682698,18.0,0.0029670225112677865,24.0,0.0031226497800205823,16.0,0.002604090576752092,19.0,0.0029428935535178286,106.0,0.0031745160320666324,40.0,0.0032098227824939192,,,0.9612250859989109,0.9738751538316778,0.9206250851407773,0.9838824188369656,0.9822177815287605,0.9355095604394199,0.9618196210371134,0.9784260207053045,,,,,,,
255,other,What is the white structure behind the ramp?,teepee,http://images.cocodataset.org/train2014/COCO_train2014_000000524551.jpg,5,227,0.9981745661406274,-0.3817112147808075,Te,5,201.0,0.002201466707658078,20.0,0.002095986573818769,15.0,0.0021567141544653824,0.9851190786179741,0.9403319177008926,0.9189900464321514,18.0,0.002064024547084063,38.0,0.0021618690562506303,,,,,,,,,,,,,,,0.9736669121131954,0.9437627332374472,,,,,,,,,,,,,
256,other,What is on the ground?,snow,http://images.cocodataset.org/train2014/COCO_train2014_000000393480.jpg,1,304,0.9924799605067905,-0.06353937834501266,Snow,1,33.0,0.0034582105447673885,,,,,0.908072608265467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,other,What is the man wearing?,shorts,http://images.cocodataset.org/train2014/COCO_train2014_000000131339.jpg,1,235,0.996677824817592,-0.9679453372955322,Short,1,27.0,0.0024885646734550105,,,,,0.9096959554117089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,other,What sport are they playing?,soccer,http://images.cocodataset.org/train2014/COCO_train2014_000000524557.jpg,5,268,0.9868827076056826,-0.02428290992975235,Soccer,5,20.0,0.0026330924138477153,30.0,0.0026714255822912615,22.0,0.002632445903869416,1.0,0.9740853231175152,0.9513590473032969,43.0,0.002681763216379489,17.0,0.0027904427513403113,,,,,,,,,,,,,,,0.9609990990172882,0.8726389366057714,,,,,,,,,,,,,
259,other,Color is the goaltenders shirt?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000524557.jpg,2,210,0.930579830488574,-0.4436805844306946,Y,2,60.0,0.013535214227113927,15.0,0.00902873371106102,,,0.9427448770193387,0.9949490477321437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,other,Are they coworkers or best friends?,best friends,http://images.cocodataset.org/train2014/COCO_train2014_000000131342.jpg,5,209,0.9971890155168448,-0.666093647480011,Cow,5,74.0,0.002029273157105295,15.0,0.0020102173681111404,12.0,0.0020095649256239713,0.9777090245851144,0.9446232142545791,1.0,49.0,0.002011894088948552,23.0,0.0020117850763800792,,,,,,,,,,,,,,,0.9929091304064473,0.9828127520742013,,,,,,,,,,,,,
261,other,What is in the glass in the lower right?,wine,http://images.cocodataset.org/train2014/COCO_train2014_000000131342.jpg,4,240,0.9996026799642638,-0.5067470073699951,W,4,38.0,0.0018088949930007382,29.0,0.0018076976328304818,188.0,0.0018077050428331896,0.9884977621461698,0.9705914245664364,0.9770522928899981,15.0,0.0017991936366296437,,,,,,,,,,,,,,,,,0.9543063494363562,,,,,,,,,,,,,,
262,other,The wall is made out of?,brick,http://images.cocodataset.org/train2014/COCO_train2014_000000131342.jpg,2,289,0.9957904942755692,-0.018756315112113953,Br,2,15.0,0.002050159528151288,16.0,0.0020537103038431102,,,1.0,0.9954133073923868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,other,What does the sign in the background say?,no parking,http://images.cocodataset.org/train2014/COCO_train2014_000000262415.jpg,9,190,0.9961399549872237,-2.3530924320220947,The,9,15.0,0.002329589832904016,20.0,0.0024045551352139126,45.0,0.002365214822717361,0.9877812438119247,0.9518508480286741,0.9528822982635027,15.0,0.00228147080196349,32.0,0.002253579784099326,63.0,0.0025309394262677063,28.0,0.002336660687019269,21.0,0.0023970856239258673,17.0,0.002416162066909008,,,,,,,0.9543063494363562,0.9750468862157312,0.9458923261542728,0.9460749267140258,0.969354248643417,0.8919296718389884,,,,,,,,,
264,other,What is behind the mirror?,bus,http://images.cocodataset.org/train2014/COCO_train2014_000000262415.jpg,3,287,0.9969684156772504,-0.9135974645614624,School,3,33.0,0.002246373484829505,73.0,0.0024499555669619077,17.0,0.0022300443156138923,0.9731037172464956,0.977806265278579,0.9595784770480081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,other,How healthy does this meal look?,very,http://images.cocodataset.org/train2014/COCO_train2014_000000393488.jpg,7,218,0.9976050801707579,-0.26458078622817993,Very,7,104.0,0.002121295411227699,32.0,0.0021057799438759027,9.0,0.0021438764208729626,0.9739449073181653,0.9709885115240867,0.7642045065086203,7.0,0.002076799875180639,13.0,0.002117270115893877,17.0,0.002220270107779755,28.0,0.0020973542834599747,,,,,,,,,,,0.863120568566631,0.8956403056385981,0.9774178175281716,0.9890498244170132,,,,,,,,,,,
266,other,What meat is used in the main dish?,beef,http://images.cocodataset.org/train2014/COCO_train2014_000000393488.jpg,5,205,0.9979076017567188,-0.3542903959751129,Be,5,64.0,0.0020432798467903126,172.0,0.0020718554360794573,18.0,0.002087053653929294,0.9727565257773272,0.9892848835312289,0.8783471047618534,47.0,0.0020898507643271167,74.0,0.002081123789417129,,,,,,,,,,,,,,,0.966434063740281,0.965475058889687,,,,,,,,,,,,,
267,other,What is the man reaching for?,phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,5,227,0.9938329908670758,-0.8088328838348389,The,5,37.0,0.0024020511949027533,18.0,0.002422582557001615,32.0,0.00269091116136542,0.9814950788891824,0.9941181381188445,0.9716575563491824,24.0,0.0026190141156221904,37.0,0.002841718832390912,,,,,,,,,,,,,,,0.8890357678451779,0.9521416308533424,,,,,,,,,,,,,
268,other,What language is the text on the sign?,english,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,6,219,0.9990159443932835,-0.09699317812919617,English,6,81.0,0.0019333673009216553,26.0,0.0019136546365215688,68.0,0.0019108902961442586,0.9653963554665616,0.9846016942256396,0.9753561367386546,16.0,0.0019003298674941215,13.0,0.0018980374002568533,34.0,0.0019084665128197042,,,,,,,,,,,,,0.9618974703476992,0.99473723787795,0.9886884345757851,,,,,,,,,,,,
269,other,What is the man holding?,phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,10,208,0.9807639236185708,-0.8324583768844604,Phone,10,17.0,0.003057226309804976,45.0,0.0033541803140559323,16.0,0.0035034725263385796,0.9719977955078913,0.974967073473844,0.9414280318460245,34.0,0.0046382233191897,24.0,0.004047793999922226,20.0,0.004085502976266453,54.0,0.0038647565527519944,17.0,0.003526800389435985,15.0,0.0036898933940864033,10.0,0.0029947823940286887,,,,,0.9176826905295181,0.9949671891627881,0.9283898247235197,0.9679161911379067,0.9771236998460402,1.0,0.9911594714322186,,,,,,,,
270,other,What does this phone case look like?,silver,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,5,264,0.9986752701795087,-1.2956398725509644,The,5,19.0,0.002014629944697713,55.0,0.0020461050067553956,44.0,0.002010096471616847,0.8964728241376874,0.9632247566190499,0.9555175224273476,15.0,0.002013295330941166,19.0,0.002036989817696706,,,,,,,,,,,,,,,0.9877812438119247,0.9495113755878273,,,,,,,,,,,,,
271,other,What is the brand of the phone?,pharos,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,8,310,0.8356315232060793,-0.24426685273647308,Ph,8,20.0,0.009111496102313592,19.0,0.011880544138639346,70.0,0.01039491111449975,0.9008047485295138,0.8693978806749074,0.9421222369418288,18.0,0.014001490172946761,18.0,0.013590218706526545,27.0,0.011576687008901099,24.0,0.012611851250311985,39.0,0.00957498006941219,,,,,,,,,1.0,1.0,0.9455305560363263,0.985056822321508,0.9203864492457542,,,,,,,,,,
272,other,What does this controller go with?,phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,8,206,0.9835178149179373,-1.3436150550842285,Phone,8,36.0,0.003215557162283969,29.0,0.003688334241420118,23.0,0.00338908771825589,0.977186991517121,0.9513086369859299,0.9681464573140728,22.0,0.003368780526949046,25.0,0.0033789106153712784,73.0,0.004119441017385934,29.0,0.003800642950392761,29.0,0.00356293949913012,,,,,,,,,0.9609557933859342,0.9682247582559769,0.9692708363529223,0.9839067104067714,0.9714486610795995,,,,,,,,,,
273,other,What brand is the phone?,pharos,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,8,312,0.837520496649546,-0.18977861106395721,Ph,8,20.0,0.009121877856938125,20.0,0.011341952852987098,70.0,0.010300282842452588,0.9008047485295138,0.9197173235750931,0.9421222369418288,18.0,0.013755805237212747,18.0,0.013394893223374275,27.0,0.011423174596355449,24.0,0.012428087223306366,39.0,0.009530000566859783,,,,,,,,,1.0,1.0,0.9455305560363263,0.985056822321508,0.9203864492457542,,,,,,,,,,
274,other,What is the person holding in their hand?,cell phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,9,232,0.970788770690221,-1.1345727443695068,Phone,9,36.0,0.0036927150363173173,15.0,0.003818557209066188,34.0,0.005306722704940131,0.9785457988007077,0.944623214254579,0.9176826905295181,22.0,0.004527287808433104,23.0,0.005106167795767472,63.0,0.004878789092948155,20.0,0.00424702507256695,16.0,0.004378998900118676,10.0,0.003346022568195093,,,,,,,0.9970151057384782,0.9224409677146627,0.9703916715796482,0.9927376486136672,0.9965119062478288,0.9911594714322186,,,,,,,,,
275,other,What is the person holding?,phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,10,210,0.9791729417237632,-0.8490006923675537,Phone,10,15.0,0.003078047774588471,44.0,0.0033948286470194596,16.0,0.0035398237308208146,0.9718495448242642,0.9738382090025194,0.9414280318460245,34.0,0.004754648489212532,23.0,0.00412682633884983,21.0,0.004308521081987796,55.0,0.0040250207538441414,17.0,0.0036512267138504788,15.0,0.0037920795915395112,10.0,0.003051233552564194,,,,,0.9176826905295181,0.9926387952545109,0.91874241485597,0.9711605851279134,0.9771236998460402,1.0,0.9911594714322186,,,,,,,,
276,other,What's on the other side of the shower curtain?,shower,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,5,77,0.9955237197357234,-1.1910045146942139,Bat,5,282.0,0.002246860793125573,119.0,0.002234249355169814,11.0,0.0021678782289652468,0.9817616332497509,0.969688473384566,0.9922150607220183,18.0,0.0021868228188462765,16.0,0.0021503362930826637,,,,,,,,,,,,,,,0.9955380299191111,0.9822177815287605,,,,,,,,,,,,,
277,other,What is the green stuff?,broccoli,http://images.cocodataset.org/train2014/COCO_train2014_000000000009.jpg,5,110,0.9969660804479024,-0.02940252237021923,Bro,5,238.0,0.0025064517072340515,63.0,0.002493329342097109,14.0,0.0023525724305651246,0.9789795782039364,0.9649157312065629,0.9032139773855579,44.0,0.0024518755969839437,44.0,0.0027034629183068574,,,,,,,,,,,,,,,0.9790234233205267,0.9881050782744698,,,,,,,,,,,,,
278,other,What is the floor made of?,tile,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,7,162,0.9964086765869805,-0.2192842960357666,T,7,42.0,0.0019409369983736885,146.0,0.001946173191724287,24.0,0.0019479069954196728,0.9656318647866395,0.9701417772559139,0.9838824188369656,15.0,0.0019399522395321185,67.0,0.001945381293710147,15.0,0.0019434438565038162,39.0,0.0019439207406741804,,,,,,,,,,,0.9602297178607612,0.9628990109633334,0.9500685975366211,0.9570573386086031,,,,,,,,,,,
279,other,What is the ratio of white tiles to blue?,many more white,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,7,194,0.9990683626586906,-0.18432681262493134,,7,20.0,0.0019197322836941887,231.0,0.0019144261782701414,16.0,0.0019025038816411917,0.9835386311891134,0.9808929964149127,0.985056822321508,23.0,0.0018818777066973195,16.0,0.0019364485861334537,20.0,0.0019185512685217121,47.0,0.0019010384247243393,,,,,,,,,,,0.9435232932310381,0.9886994082884974,0.9602297178607612,0.981281384915718,,,,,,,,,,,
280,other,What power tool is present?,drill,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,8,180,0.9991293415005973,-0.8179718852043152,Dr,8,142.0,0.0019408411140296091,44.0,0.0019019063690323683,11.0,0.0019464138218268222,0.9740366541386349,0.9730080829777492,0.8453509366224364,16.0,0.001892427467305188,12.0,0.001899556323872155,24.0,0.0019338119184800653,11.0,0.001912757981209944,17.0,0.0019442520629904037,,,,,,,,,0.9690222556651344,1.0,0.9360898016760626,0.9056185178648963,0.9437600120884535,,,,,,,,,,
281,other,What fruit is present?,watermelon,http://images.cocodataset.org/train2014/COCO_train2014_000000131352.jpg,3,203,0.9938999031317347,-0.618189811706543,St,3,57.0,0.002035079017785368,14.0,0.002022334799200908,33.0,0.002041663140487253,0.9548745638381492,0.9620871761502205,0.9675170719920672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,other,What do you think the cat is looking at?,bird,http://images.cocodataset.org/train2014/COCO_train2014_000000524572.jpg,5,287,0.9985366842350014,-1.759214997291565,The,5,18.0,0.0020319768400602267,16.0,0.0019559045143958563,17.0,0.0020221849003572473,0.9535998353544741,0.9592101522724052,0.9771236998460401,15.0,0.0019877465392524616,17.0,0.002007600426766737,,,,,,,,,,,,,,,0.9664572819896989,0.9771236998460402,,,,,,,,,,,,,
283,other,What utensil is sitting next to the food?,fork,http://images.cocodataset.org/train2014/COCO_train2014_000000112497.jpg,11,222,0.9959579326080477,-0.060841482132673264,F,11,32.0,0.0019850879043446516,17.0,0.0019796281671841456,9.0,0.0019719584855913035,0.9949408496067699,0.9605278493513334,0.9910760598382222,31.0,0.0019830093304373567,16.0,0.0019875658411860966,46.0,0.0019763656873084943,25.0,0.0019803101665691143,15.0,0.001966406353614495,23.0,0.001997242960669055,25.0,0.001977894398886008,15.0,0.001966177438652397,,,0.9837918621555541,0.9755307720176266,0.9932091084033814,0.9949956408022635,0.9664572819896989,0.9765762937075555,0.9505030771498542,0.9543063494363562,,,,,,,
284,other,What is in the jug?,beer,http://images.cocodataset.org/train2014/COCO_train2014_000000112497.jpg,6,194,0.9884037617621906,-0.060008227825164795,Be,6,22.0,0.002188362227042939,33.0,0.002191200574968204,70.0,0.002190777228665639,0.9970151057384783,0.9775371806834615,0.9777570839203459,69.0,0.0021786403967758426,38.0,0.002194078884667988,23.0,0.002188156947277272,,,,,,,,,,,,,0.9449951571937185,0.9274619389398707,0.9926387952545109,,,,,,,,,,,,
285,other,What is the name of this crusted food?,pizza,http://images.cocodataset.org/train2014/COCO_train2014_000000112497.jpg,4,306,0.9991687834425864,-0.025436265394091606,P,4,16.0,0.0019170525948262332,17.0,0.0019373115168040574,28.0,0.0020175146683375235,0.9822177815287605,0.9963890537299694,0.9752813738495056,16.0,0.0019266810385884872,,,,,,,,,,,,,,,,,0.9772170014624824,,,,,,,,,,,,,,
286,other,What animal is on the flatbed?,cow,http://images.cocodataset.org/train2014/COCO_train2014_000000393503.jpg,1,189,0.9885794466468328,-0.01428930088877678,Cow,1,191.0,0.0032978092236356487,,,,,0.9734732817639624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,other,What room of the house is this?,kitchen,http://images.cocodataset.org/train2014/COCO_train2014_000000393508.jpg,4,321,0.9995427224591679,-0.005704909563064575,K,4,16.0,0.0018402134707345408,15.0,0.0018279637606983558,8.0,0.0018285250246263764,0.9965119062478288,0.9664572819896988,0.954434002924965,17.0,0.0018302661234322324,,,,,,,,,,,,,,,,,0.9856676426534905,,,,,,,,,,,,,,
288,other,What is the floor made out of?,wood,http://images.cocodataset.org/train2014/COCO_train2014_000000393508.jpg,5,208,0.9936817620787558,-0.013493145816028118,Wood,5,16.0,0.002516278153140025,15.0,0.002495710744816709,25.0,0.0026664985323054686,0.9362025230160499,0.9473080736174851,0.9429172805197473,17.0,0.0026848741703241557,29.0,0.003094966685926143,,,,,,,,,,,,,,,0.932718552659954,0.9657014388865989,,,,,,,,,,,,,
289,other,What do you use the stove for?,cooking,http://images.cocodataset.org/train2014/COCO_train2014_000000393508.jpg,8,337,0.9983863589542022,-0.21188318729400635,Cook,8,25.0,0.00202684734624341,21.0,0.002010130486525042,20.0,0.001989462351510171,0.9661190960509453,0.9673577477123131,0.9596390821693782,17.0,0.002004821786781866,15.0,0.0019976354175199164,30.0,0.002027099564635972,29.0,0.0020088178692416556,18.0,0.0020210343222356,,,,,,,,,0.9878171319090819,0.9654013672997089,0.9613833012053531,0.9453273454467304,0.9656336071428252,,,,,,,,,,
